,SAMPLE_TIMESTAMP
55080,2021_05_02 00_19_07
55140,2021_05_02 00_20_07
55200,2021_05_02 00_21_07
55260,2021_05_02 00_22_07
55320,2021_05_02 00_23_36
55380,2021_05_02 00_24_36
55440,2021_05_02 00_25_36
55500,2021_05_02 00_26_36
55560,2021_05_02 00_27_36
55620,2021_05_02 00_28_36
55680,2021_05_02 00_29_36
55740,2021_05_02 00_30_36
55800,2021_05_02 00_31_36
55860,2021_05_02 00_33_05
56040,2021_05_02 00_36_34
56100,2021_05_02 00_37_34
56160,2021_05_02 00_38_34
56220,2021_05_02 00_39_34
56280,2021_05_02 00_40_34
56340,2021_05_02 00_41_34
56400,2021_05_02 00_42_34
56460,2021_05_02 00_43_34
56520,2021_05_02 00_45_03
56580,2021_05_02 00_46_03
56760,2021_05_02 00_49_03
56820,2021_05_02 00_50_03
56880,2021_05_02 00_51_03
56940,2021_05_02 00_52_03
57000,2021_05_02 00_53_03
57060,2021_05_02 00_54_03
57120,2021_05_02 00_55_03
57180,2021_05_02 00_56_03
57240,2021_05_02 00_57_03
57300,2021_05_02 00_58_03
57360,2021_05_02 00_59_03
57420,2021_05_02 01_00_03
57480,2021_05_02 01_01_03
57540,2021_05_02 01_03_02
57600,2021_05_02 01_05_00
57660,2021_05_02 01_06_00
57720,2021_05_02 01_07_00
57780,2021_05_02 01_08_00
57840,2021_05_02 01_09_00
57960,2021_05_02 01_11_58
58020,2021_05_02 01_13_27
58080,2021_05_02 01_14_27
58140,2021_05_02 01_15_27
58200,2021_05_02 01_16_27
58260,2021_05_02 01_17_27
58320,2021_05_02 01_18_27
58380,2021_05_02 01_19_27
58440,2021_05_02 01_20_27
58500,2021_05_02 01_21_27
58560,2021_05_02 01_22_27
58620,2021_05_02 01_23_27
58680,2021_05_02 01_24_27
58740,2021_05_02 01_25_27
58860,2021_05_02 01_27_27
58920,2021_05_02 01_28_27
58980,2021_05_02 01_29_27
59040,2021_05_02 01_30_27
59100,2021_05_02 01_31_27
59160,2021_05_02 01_32_27
59220,2021_05_02 01_33_27
59280,2021_05_02 01_34_27
59340,2021_05_02 01_35_27
59400,2021_05_02 01_36_27
59460,2021_05_02 01_37_27
59520,2021_05_02 01_38_27
59580,2021_05_02 01_39_27
59640,2021_05_02 01_40_27
59700,2021_05_02 01_41_27
59760,2021_05_02 01_42_27
59820,2021_05_02 01_43_27
59880,2021_05_02 01_44_27
59940,2021_05_02 01_45_27
60060,2021_05_02 01_47_27
60120,2021_05_02 01_48_27
60180,2021_05_02 01_49_27
60240,2021_05_02 01_50_27
60300,2021_05_02 01_51_27
60420,2021_05_02 01_53_27
60480,2021_05_02 01_54_27
60540,2021_05_02 01_55_27
60600,2021_05_02 01_56_27
60660,2021_05_02 01_57_56
60720,2021_05_02 01_59_25
60780,2021_05_02 02_00_25
60840,2021_05_02 02_01_25
60960,2021_05_02 02_03_25
61020,2021_05_02 02_04_25
61140,2021_05_02 02_06_25
61200,2021_05_02 02_07_25
61260,2021_05_02 02_08_54
61320,2021_05_02 02_09_54
61380,2021_05_02 02_10_54
61440,2021_05_02 02_12_23
61500,2021_05_02 02_13_23
61560,2021_05_02 02_14_23
61620,2021_05_02 02_15_52
61680,2021_05_02 02_17_51
61800,2021_05_02 02_20_20
61860,2021_05_02 02_21_49
61920,2021_05_02 02_23_18
61980,2021_05_02 02_24_18
62040,2021_05_02 02_25_18
62100,2021_05_02 02_26_18
62160,2021_05_02 02_27_18
62220,2021_05_02 02_28_18
62280,2021_05_02 02_29_18
62340,2021_05_02 02_30_18
62400,2021_05_02 02_31_18
62460,2021_05_02 02_32_18
62520,2021_05_02 02_33_18
62580,2021_05_02 02_34_18
62640,2021_05_02 02_35_18
62700,2021_05_02 02_36_18
62760,2021_05_02 02_37_18
62820,2021_05_02 02_38_18
62880,2021_05_02 02_39_47
63000,2021_05_02 02_42_16
63060,2021_05_02 02_43_16
63120,2021_05_02 02_44_16
63180,2021_05_02 02_45_16
63240,2021_05_02 02_46_16
63300,2021_05_02 02_47_16
63360,2021_05_02 02_48_16
63420,2021_05_02 02_49_16
63480,2021_05_02 02_50_16
63540,2021_05_02 02_51_16
63600,2021_05_02 02_52_16
63660,2021_05_02 02_53_16
63720,2021_05_02 02_54_16
63780,2021_05_02 02_55_45
63840,2021_05_02 02_56_45
63900,2021_05_02 02_58_14
63960,2021_05_02 02_59_14
64020,2021_05_02 03_00_14
64080,2021_05_02 03_01_14
64200,2021_05_02 03_03_14
64260,2021_05_02 03_04_14
64380,2021_05_02 03_06_14
64440,2021_05_02 03_07_14
64500,2021_05_02 03_08_14
64560,2021_05_02 03_09_14
64620,2021_05_02 03_10_14
64680,2021_05_02 03_11_14
64740,2021_05_02 03_12_14
64800,2021_05_02 03_13_14
64860,2021_05_02 03_14_14
64920,2021_05_02 03_15_43
64980,2021_05_02 03_16_43
65040,2021_05_02 03_17_43
65100,2021_05_02 03_18_43
65160,2021_05_02 03_19_43
65220,2021_05_02 03_20_43
65280,2021_05_02 03_21_43
65400,2021_05_02 03_23_43
65460,2021_05_02 03_24_43
65580,2021_05_02 03_26_43
65640,2021_05_02 03_27_43
65700,2021_05_02 03_28_43
65760,2021_05_02 03_29_43
65820,2021_05_02 03_31_12
65880,2021_05_02 03_32_12
65940,2021_05_02 03_33_12
66000,2021_05_02 03_34_12
66060,2021_05_02 03_35_12
66120,2021_05_02 03_36_12
66180,2021_05_02 03_37_12
66240,2021_05_02 03_38_12
66300,2021_05_02 03_39_12
66360,2021_05_02 03_40_12
66420,2021_05_02 03_41_12
66480,2021_05_02 03_42_12
66540,2021_05_02 03_43_12
66600,2021_05_02 03_44_12
66660,2021_05_02 03_45_12
66780,2021_05_02 03_47_12
66840,2021_05_02 03_48_12
66900,2021_05_02 03_49_41
66960,2021_05_02 03_50_41
67020,2021_05_02 03_51_41
67080,2021_05_02 03_53_10
67140,2021_05_02 03_54_10
67200,2021_05_02 03_55_10
67260,2021_05_02 03_56_10
67320,2021_05_02 03_57_10
67380,2021_05_02 03_58_10
67440,2021_05_02 03_59_10
67500,2021_05_02 04_00_10
67560,2021_05_02 04_01_10
67620,2021_05_02 04_02_10
67680,2021_05_02 04_03_10
67740,2021_05_02 04_04_10
67800,2021_05_02 04_05_10
67860,2021_05_02 04_06_39
67920,2021_05_02 04_07_39
67980,2021_05_02 04_09_08
68040,2021_05_02 04_10_08
68100,2021_05_02 04_11_08
68160,2021_05_02 04_12_08
68220,2021_05_02 04_13_08
68280,2021_05_02 04_14_08
68340,2021_05_02 04_15_08
68400,2021_05_02 04_16_08
68460,2021_05_02 04_17_08
68520,2021_05_02 04_18_08
68580,2021_05_02 04_19_37
68640,2021_05_02 04_20_37
68700,2021_05_02 04_21_37
68760,2021_05_02 04_22_37
68820,2021_05_02 04_24_06
68880,2021_05_02 04_25_06
68940,2021_05_02 04_26_06
69000,2021_05_02 04_27_06
69060,2021_05_02 04_28_06
69120,2021_05_02 04_29_35
69180,2021_05_02 04_30_35
69240,2021_05_02 04_31_35
69300,2021_05_02 04_33_04
69360,2021_05_02 04_34_04
69420,2021_05_02 04_35_04
69480,2021_05_02 04_36_04
69540,2021_05_02 04_37_04
69600,2021_05_02 04_38_04
69660,2021_05_02 04_39_04
69720,2021_05_02 04_40_04
69780,2021_05_02 04_41_04
69840,2021_05_02 04_42_04
69900,2021_05_02 04_43_04
69960,2021_05_02 04_44_04
70020,2021_05_02 04_45_33
70080,2021_05_02 04_46_33
70140,2021_05_02 04_47_33
70200,2021_05_02 04_48_33
70260,2021_05_02 04_49_33
70380,2021_05_02 04_51_33
70440,2021_05_02 04_52_33
70500,2021_05_02 04_53_33
70560,2021_05_02 04_54_33
70620,2021_05_02 04_55_33
70680,2021_05_02 04_56_33
70740,2021_05_02 04_57_33
70800,2021_05_02 04_58_33
70860,2021_05_02 04_59_33
70920,2021_05_02 05_00_33
70980,2021_05_02 05_01_33
71040,2021_05_02 05_02_33
71100,2021_05_02 05_03_33
71160,2021_05_02 05_04_33
71220,2021_05_02 05_05_33
71280,2021_05_02 05_06_33
71340,2021_05_02 05_08_02
71400,2021_05_02 05_09_02
71460,2021_05_02 05_10_31
71520,2021_05_02 05_11_31
71580,2021_05_02 05_12_31
71640,2021_05_02 05_13_31
71700,2021_05_02 05_15_30
71760,2021_05_02 05_16_30
71820,2021_05_02 05_17_30
71880,2021_05_02 05_18_30
71940,2021_05_02 05_19_30
72000,2021_05_02 05_20_30
72060,2021_05_02 05_21_30
72120,2021_05_02 05_22_30
72180,2021_05_02 05_23_30
72240,2021_05_02 05_24_30
72300,2021_05_02 05_25_30
72360,2021_05_02 05_26_30
72420,2021_05_02 05_27_30
72480,2021_05_02 05_28_30
72540,2021_05_02 05_29_30
72600,2021_05_02 05_30_30
72660,2021_05_02 05_31_30
72720,2021_05_02 05_32_30
72780,2021_05_02 05_33_30
72840,2021_05_02 05_34_30
72900,2021_05_02 05_35_30
73020,2021_05_02 05_37_59
73080,2021_05_02 05_39_28
73140,2021_05_02 05_40_57
73200,2021_05_02 05_42_26
73260,2021_05_02 05_43_26
73320,2021_05_02 05_44_26
73380,2021_05_02 05_45_26
73440,2021_05_02 05_46_26
73500,2021_05_02 05_47_26
73560,2021_05_02 05_48_26
73620,2021_05_02 05_49_26
73680,2021_05_02 05_50_26
73740,2021_05_02 05_51_26
73800,2021_05_02 05_52_26
73860,2021_05_02 05_53_26
73920,2021_05_02 05_54_26
73980,2021_05_02 05_55_55
74040,2021_05_02 05_56_55
74100,2021_05_02 05_58_24
74160,2021_05_02 05_59_24
74220,2021_05_02 06_00_24
74280,2021_05_02 06_01_24
74340,2021_05_02 06_02_24
74400,2021_05_02 06_03_53
74520,2021_05_02 06_05_53
74580,2021_05_02 06_06_53
74640,2021_05_02 06_07_53
74700,2021_05_02 06_08_53
74760,2021_05_02 06_09_53
74820,2021_05_02 06_10_53
74880,2021_05_02 06_12_22
74940,2021_05_02 06_13_51
75000,2021_05_02 06_15_20
75060,2021_05_02 06_16_20
75120,2021_05_02 06_17_49
75180,2021_05_02 06_18_49
75240,2021_05_02 06_19_49
75300,2021_05_02 06_20_49
75360,2021_05_02 06_21_49
75420,2021_05_02 06_22_49
75480,2021_05_02 06_23_49
75540,2021_05_02 06_24_49
75600,2021_05_02 06_26_18
75660,2021_05_02 06_27_47
75780,2021_05_02 06_29_47
75840,2021_05_02 06_30_47
75960,2021_05_02 06_32_47
76020,2021_05_02 06_33_47
76080,2021_05_02 06_34_47
76140,2021_05_02 06_35_47
76200,2021_05_02 06_36_47
76260,2021_05_02 06_37_47
76320,2021_05_02 06_38_47
76380,2021_05_02 06_39_47
76440,2021_05_02 06_40_47
76500,2021_05_02 06_41_47
76560,2021_05_02 06_42_47
76620,2021_05_02 06_43_47
76680,2021_05_02 06_44_47
76740,2021_05_02 06_45_47
76800,2021_05_02 06_46_47
76860,2021_05_02 06_47_47
76920,2021_05_02 06_48_47
76980,2021_05_02 06_50_16
77040,2021_05_02 06_51_16
77100,2021_05_02 06_52_45
77160,2021_05_02 06_53_45
77220,2021_05_02 06_54_45
77280,2021_05_02 06_55_45
77340,2021_05_02 06_57_14
77400,2021_05_02 06_58_14
77460,2021_05_02 06_59_14
77520,2021_05_02 07_00_14
77580,2021_05_02 07_01_14
77640,2021_05_02 07_02_14
77700,2021_05_02 07_03_14
77820,2021_05_02 07_05_43
77880,2021_05_02 07_06_43
77940,2021_05_02 07_07_43
78000,2021_05_02 07_08_43
78060,2021_05_02 07_10_12
78120,2021_05_02 07_11_12
78180,2021_05_02 07_12_12
78240,2021_05_02 07_13_12
78300,2021_05_02 07_14_12
78360,2021_05_02 07_15_12
78420,2021_05_02 07_16_12
78480,2021_05_02 07_17_12
78540,2021_05_02 07_18_12
78600,2021_05_02 07_19_41
78660,2021_05_02 07_20_41
78720,2021_05_02 07_21_41
78780,2021_05_02 07_22_41
78840,2021_05_02 07_23_41
78900,2021_05_02 07_25_40
78960,2021_05_02 07_26_40
79020,2021_05_02 07_27_40
79080,2021_05_02 07_28_40
79140,2021_05_02 07_29_40
79200,2021_05_02 07_30_40
79260,2021_05_02 07_31_40
79320,2021_05_02 07_32_40
79380,2021_05_02 07_33_40
79440,2021_05_02 07_35_08
79500,2021_05_02 07_36_08
79560,2021_05_02 07_37_08
79620,2021_05_02 07_38_08
79680,2021_05_02 07_39_08
79740,2021_05_02 07_40_08
79800,2021_05_02 07_41_37
79860,2021_05_02 07_42_37
79920,2021_05_02 07_43_37
79980,2021_05_02 07_45_06
80100,2021_05_02 07_47_06
80160,2021_05_02 07_48_06
80220,2021_05_02 07_49_06
80280,2021_05_02 07_50_06
80340,2021_05_02 07_51_35
80400,2021_05_02 07_52_35
80460,2021_05_02 07_53_35
80580,2021_05_02 07_55_35
80640,2021_05_02 07_56_35
80700,2021_05_02 07_57_35
80760,2021_05_02 07_58_35
80820,2021_05_02 08_00_33
80880,2021_05_02 08_01_33
80940,2021_05_02 08_02_33
81000,2021_05_02 08_03_33
81060,2021_05_02 08_04_33
81120,2021_05_02 08_06_02
81180,2021_05_02 08_07_02
81240,2021_05_02 08_08_02
81300,2021_05_02 08_09_02
81360,2021_05_02 08_10_02
81420,2021_05_02 08_11_02
81480,2021_05_02 08_12_02
81540,2021_05_02 08_13_02
81600,2021_05_02 08_14_02
81660,2021_05_02 08_15_02
81720,2021_05_02 08_16_02
81780,2021_05_02 08_17_02
81840,2021_05_02 08_18_02
81900,2021_05_02 08_19_02
81960,2021_05_02 08_20_02
82020,2021_05_02 08_21_02
82080,2021_05_02 08_22_02
82140,2021_05_02 08_23_02
82200,2021_05_02 08_24_02
82260,2021_05_02 08_25_02
82380,2021_05_02 08_27_02
82440,2021_05_02 08_28_02
82500,2021_05_02 08_29_02
82560,2021_05_02 08_30_02
82620,2021_05_02 08_31_31
82680,2021_05_02 08_32_31
82740,2021_05_02 08_33_31
82860,2021_05_02 08_35_31
82920,2021_05_02 08_36_31
82980,2021_05_02 08_37_31
83040,2021_05_02 08_38_31
83100,2021_05_02 08_39_31
83160,2021_05_02 08_40_31
83220,2021_05_02 08_41_31
83280,2021_05_02 08_42_31
83340,2021_05_02 08_43_31
83520,2021_05_02 08_47_00
83580,2021_05_02 08_48_00
83640,2021_05_02 08_49_00
83700,2021_05_02 08_50_00
83760,2021_05_02 08_51_00
83820,2021_05_02 08_52_00
83880,2021_05_02 08_53_00
83940,2021_05_02 08_54_29
84000,2021_05_02 08_55_29
84060,2021_05_02 08_56_29
84120,2021_05_02 08_57_29
84180,2021_05_02 08_58_29
84240,2021_05_02 08_59_29
84300,2021_05_02 09_00_29
84360,2021_05_02 09_01_29
84420,2021_05_02 09_02_29
84480,2021_05_02 09_03_29
84540,2021_05_02 09_04_29
84600,2021_05_02 09_05_29
84660,2021_05_02 09_06_29
84780,2021_05_02 09_08_29
84840,2021_05_02 09_09_29
84900,2021_05_02 09_10_29
84960,2021_05_02 09_11_29
85020,2021_05_02 09_12_29
85080,2021_05_02 09_13_29
85140,2021_05_02 09_14_29
85200,2021_05_02 09_15_29
85260,2021_05_02 09_16_29
85320,2021_05_02 09_17_59
85380,2021_05_02 09_19_28
85440,2021_05_02 09_20_28
85500,2021_05_02 09_21_28
85560,2021_05_02 09_22_28
85620,2021_05_02 09_23_28
85680,2021_05_02 09_24_28
85740,2021_05_02 09_25_57
85800,2021_05_02 09_26_57
85860,2021_05_02 09_27_57
85920,2021_05_02 09_28_57
85980,2021_05_02 09_29_57
86040,2021_05_02 09_30_57
86100,2021_05_02 09_31_57
86160,2021_05_02 09_32_57
86220,2021_05_02 09_33_57
86280,2021_05_02 09_34_57
86340,2021_05_02 09_35_57
86400,2021_05_02 09_37_26
86460,2021_05_02 09_38_26
86520,2021_05_02 09_39_26
86580,2021_05_02 09_41_25
86640,2021_05_02 09_42_25
86700,2021_05_02 09_43_25
86760,2021_05_02 09_44_25
86820,2021_05_02 09_45_25
86880,2021_05_02 09_46_25
86940,2021_05_02 09_47_25
87000,2021_05_02 09_48_25
87060,2021_05_02 09_49_25
87120,2021_05_02 09_50_25
87180,2021_05_02 09_51_25
87240,2021_05_02 09_52_25
87300,2021_05_02 09_53_25
87360,2021_05_02 09_54_25
87420,2021_05_02 09_55_54
87480,2021_05_02 09_56_54
87540,2021_05_02 09_57_54
87660,2021_05_02 09_59_54
87720,2021_05_02 10_00_54
87780,2021_05_02 10_01_54
87840,2021_05_02 10_02_54
87900,2021_05_02 10_03_54
87960,2021_05_02 10_04_54
88020,2021_05_02 10_05_54
88080,2021_05_02 10_06_54
88140,2021_05_02 10_07_54
88200,2021_05_02 10_08_54
88260,2021_05_02 10_09_54
88320,2021_05_02 10_10_54
88380,2021_05_02 10_11_54
88440,2021_05_02 10_12_54
88500,2021_05_02 10_13_54
88560,2021_05_02 10_14_54
88620,2021_05_02 10_15_54
88680,2021_05_02 10_16_54
88800,2021_05_02 10_18_54
88860,2021_05_02 10_19_54
88920,2021_05_02 10_21_23
88980,2021_05_02 10_22_52
89040,2021_05_02 10_23_52
89100,2021_05_02 10_24_52
89160,2021_05_02 10_25_52
89220,2021_05_02 10_26_52
89280,2021_05_02 10_27_52
89340,2021_05_02 10_28_52
89400,2021_05_02 10_29_52
89460,2021_05_02 10_30_52
89520,2021_05_02 10_31_52
89580,2021_05_02 10_32_52
89640,2021_05_02 10_33_52
89700,2021_05_02 10_34_52
89760,2021_05_02 10_35_52
89820,2021_05_02 10_36_52
89880,2021_05_02 10_38_21
89940,2021_05_02 10_39_21
90000,2021_05_02 10_40_21
90060,2021_05_02 10_41_21
90120,2021_05_02 10_42_21
90240,2021_05_02 10_44_21
90300,2021_05_02 10_45_21
90420,2021_05_02 10_47_21
90480,2021_05_02 10_48_50
90540,2021_05_02 10_49_50
90600,2021_05_02 10_50_50
90720,2021_05_02 10_52_50
90780,2021_05_02 10_53_50
90900,2021_05_02 10_55_50
90960,2021_05_02 10_56_50
91020,2021_05_02 10_57_50
91080,2021_05_02 10_59_19
91140,2021_05_02 11_00_19
91200,2021_05_02 11_01_19
91260,2021_05_02 11_02_19
91320,2021_05_02 11_03_19
91380,2021_05_02 11_04_19
91440,2021_05_02 11_05_19
91500,2021_05_02 11_06_19
91560,2021_05_02 11_07_19
91620,2021_05_02 11_08_19
91680,2021_05_02 11_09_19
91740,2021_05_02 11_10_19
91800,2021_05_02 11_11_19
91860,2021_05_02 11_12_19
91920,2021_05_02 11_13_19
91980,2021_05_02 11_14_19
92040,2021_05_02 11_15_19
92100,2021_05_02 11_16_19
92160,2021_05_02 11_17_19
92220,2021_05_02 11_18_48
92280,2021_05_02 11_19_48
92340,2021_05_02 11_20_48
92400,2021_05_02 11_22_17
92460,2021_05_02 11_24_16
92520,2021_05_02 11_25_16
92580,2021_05_02 11_26_16
92640,2021_05_02 11_27_16
92700,2021_05_02 11_28_16
92760,2021_05_02 11_29_45
92820,2021_05_02 11_32_14
92940,2021_05_02 11_34_43
93000,2021_05_02 11_35_43
93060,2021_05_02 11_36_43
93120,2021_05_02 11_37_43
93180,2021_05_02 11_38_43
93240,2021_05_02 11_39_43
93300,2021_05_02 11_40_43
93360,2021_05_02 11_41_43
93420,2021_05_02 11_42_43
93480,2021_05_02 11_43_43
93540,2021_05_02 11_44_43
93600,2021_05_02 11_45_43
93660,2021_05_02 11_46_43
93780,2021_05_02 11_49_12
93840,2021_05_02 11_50_12
93900,2021_05_02 11_51_12
93960,2021_05_02 11_52_12
94020,2021_05_02 11_53_12
94080,2021_05_02 11_54_12
94140,2021_05_02 11_55_12
94200,2021_05_02 11_56_12
94260,2021_05_02 11_57_41
94320,2021_05_02 11_59_10
94380,2021_05_02 12_00_10
94440,2021_05_02 12_01_10
94500,2021_05_02 12_02_10
94560,2021_05_02 12_03_39
94620,2021_05_02 12_05_08
94680,2021_05_02 12_06_08
94740,2021_05_02 12_07_08
94800,2021_05_02 12_08_08
94860,2021_05_02 12_09_08
94920,2021_05_02 12_10_08
94980,2021_05_02 12_11_08
95040,2021_05_02 12_12_08
95100,2021_05_02 12_13_08
95160,2021_05_02 12_14_08
95220,2021_05_02 12_15_08
95280,2021_05_02 12_16_08
95340,2021_05_02 12_17_08
95400,2021_05_02 12_18_08
95460,2021_05_02 12_19_08
95520,2021_05_02 12_20_37
95580,2021_05_02 12_21_37
95640,2021_05_02 12_22_37
95700,2021_05_02 12_23_37
95760,2021_05_02 12_24_37
95820,2021_05_02 12_25_37
95880,2021_05_02 12_26_37
95940,2021_05_02 12_27_37
96000,2021_05_02 12_28_37
96060,2021_05_02 12_29_37
96120,2021_05_02 12_30_37
96240,2021_05_02 12_32_37
96300,2021_05_02 12_33_37
96360,2021_05_02 12_35_06
96420,2021_05_02 12_36_06
96480,2021_05_02 12_37_06
96540,2021_05_02 12_38_06
96600,2021_05_02 12_39_35
96660,2021_05_02 12_40_35
96780,2021_05_02 12_42_35
96840,2021_05_02 12_43_35
96900,2021_05_02 12_45_04
96960,2021_05_02 12_47_03
97020,2021_05_02 12_48_03
97080,2021_05_02 12_49_03
97140,2021_05_02 12_50_03
97200,2021_05_02 12_51_03
97260,2021_05_02 12_52_03
97320,2021_05_02 12_53_03
97380,2021_05_02 12_54_03
97440,2021_05_02 12_55_03
97500,2021_05_02 12_56_03
97560,2021_05_02 12_57_03
97620,2021_05_02 12_58_03
97680,2021_05_02 12_59_03
97740,2021_05_02 13_00_03
97800,2021_05_02 13_01_03
97860,2021_05_02 13_02_03
97920,2021_05_02 13_03_03
97980,2021_05_02 13_04_03
98040,2021_05_02 13_05_03
98100,2021_05_02 13_06_03
98160,2021_05_02 13_07_03
98220,2021_05_02 13_08_03
98280,2021_05_02 13_09_03
98340,2021_05_02 13_10_32
98400,2021_05_02 13_11_32
98460,2021_05_02 13_12_32
98520,2021_05_02 13_13_32
98580,2021_05_02 13_14_32
98640,2021_05_02 13_15_32
98700,2021_05_02 13_16_32
98820,2021_05_02 13_18_32
98880,2021_05_02 13_19_32
98940,2021_05_02 13_20_32
99000,2021_05_02 13_21_32
99060,2021_05_02 13_22_32
99120,2021_05_02 13_23_32
99180,2021_05_02 13_24_32
99240,2021_05_02 13_25_32
99300,2021_05_02 13_26_32
99360,2021_05_02 13_27_32
99420,2021_05_02 13_28_32
99480,2021_05_02 13_29_32
99540,2021_05_02 13_30_32
99600,2021_05_02 13_31_32
99660,2021_05_02 13_32_32
99720,2021_05_02 13_33_32
99780,2021_05_02 13_34_32
99840,2021_05_02 13_35_32
99900,2021_05_02 13_36_32
99960,2021_05_02 13_38_01
100020,2021_05_02 13_39_01
100080,2021_05_02 13_40_01
100140,2021_05_02 13_41_01
100200,2021_05_02 13_42_01
100260,2021_05_02 13_43_01
100320,2021_05_02 13_44_30
100380,2021_05_02 13_45_30
100440,2021_05_02 13_46_30
100500,2021_05_02 13_47_30
100560,2021_05_02 13_48_30
100620,2021_05_02 13_49_30
100680,2021_05_02 13_50_30
100740,2021_05_02 13_51_30
100800,2021_05_02 13_52_30
100860,2021_05_02 13_53_30
100920,2021_05_02 13_54_30
100980,2021_05_02 13_55_30
101040,2021_05_02 13_56_30
101100,2021_05_02 13_57_30
101160,2021_05_02 13_58_30
101280,2021_05_02 14_00_59
101340,2021_05_02 14_01_59
101400,2021_05_02 14_02_59
101460,2021_05_02 14_04_28
101520,2021_05_02 14_05_28
101640,2021_05_02 14_07_57
101700,2021_05_02 14_09_26
101760,2021_05_02 14_10_26
101820,2021_05_02 14_11_26
101880,2021_05_02 14_12_26
102000,2021_05_02 14_14_26
102060,2021_05_02 14_15_26
102120,2021_05_02 14_16_26
102180,2021_05_02 14_17_26
102240,2021_05_02 14_18_26
102300,2021_05_02 14_19_26
102360,2021_05_02 14_20_26
102420,2021_05_02 14_21_26
102480,2021_05_02 14_22_26
102540,2021_05_02 14_23_55
102600,2021_05_02 14_24_55
102660,2021_05_02 14_25_55
102720,2021_05_02 14_26_55
102780,2021_05_02 14_27_55
102900,2021_05_02 14_29_55
102960,2021_05_02 14_30_55
103020,2021_05_02 14_31_55
103080,2021_05_02 14_32_55
103140,2021_05_02 14_34_54
103200,2021_05_02 14_35_54
103260,2021_05_02 14_36_54
103320,2021_05_02 14_37_54
103380,2021_05_02 14_38_54
103440,2021_05_02 14_39_54
103500,2021_05_02 14_41_24
103560,2021_05_02 14_42_24
103680,2021_05_02 14_44_24
103740,2021_05_02 14_45_24
103800,2021_05_02 14_46_53
103860,2021_05_02 14_47_53
103920,2021_05_02 14_48_53
103980,2021_05_02 14_49_53
104040,2021_05_02 14_50_53
104100,2021_05_02 14_51_53
104160,2021_05_02 14_52_53
104220,2021_05_02 14_53_53
104280,2021_05_02 14_54_53
104340,2021_05_02 14_55_53
104400,2021_05_02 14_56_53
104460,2021_05_02 14_57_53
104520,2021_05_02 14_58_53
104580,2021_05_02 14_59_53
104640,2021_05_02 15_00_53
104700,2021_05_02 15_01_53
104760,2021_05_02 15_02_53
104820,2021_05_02 15_03_53
104880,2021_05_02 15_04_53
104940,2021_05_02 15_05_53
105000,2021_05_02 15_06_53
105120,2021_05_02 15_09_22
105180,2021_05_02 15_10_22
105240,2021_05_02 15_11_22
105300,2021_05_02 15_12_22
105360,2021_05_02 15_13_22
105420,2021_05_02 15_14_22
105480,2021_05_02 15_15_22
105540,2021_05_02 15_16_22
105600,2021_05_02 15_17_22
105660,2021_05_02 15_18_22
105720,2021_05_02 15_19_22
105780,2021_05_02 15_20_22
105840,2021_05_02 15_21_22
105900,2021_05_02 15_22_22
105960,2021_05_02 15_23_22
106020,2021_05_02 15_24_22
106080,2021_05_02 15_25_22
106140,2021_05_02 15_27_21
106200,2021_05_02 15_28_21
106260,2021_05_02 15_29_21
106320,2021_05_02 15_30_21
106380,2021_05_02 15_31_21
106440,2021_05_02 15_32_21
106500,2021_05_02 15_33_21
106560,2021_05_02 15_34_21
106620,2021_05_02 15_35_21
106680,2021_05_02 15_36_21
106740,2021_05_02 15_37_21
106800,2021_05_02 15_38_21
106860,2021_05_02 15_39_21
106920,2021_05_02 15_40_21
107040,2021_05_02 15_42_21
107100,2021_05_02 15_43_21
107160,2021_05_02 15_44_50
107220,2021_05_02 15_46_19
107280,2021_05_02 15_47_19
107400,2021_05_02 15_49_19
107460,2021_05_02 15_50_19
107520,2021_05_02 15_51_19
107580,2021_05_02 15_52_19
107640,2021_05_02 15_53_19
107700,2021_05_02 15_54_19
107760,2021_05_02 15_55_19
107820,2021_05_02 15_56_19
107880,2021_05_02 15_57_47
107940,2021_05_02 15_58_47
108000,2021_05_02 15_59_47
108060,2021_05_02 16_06_22
108120,2021_05_02 16_07_22
108180,2021_05_02 16_08_22
108240,2021_05_02 16_09_22
108300,2021_05_02 16_10_22
108420,2021_05_02 16_12_22
108480,2021_05_02 16_13_22
108540,2021_05_02 16_14_51
108600,2021_05_02 16_15_51
108660,2021_05_02 16_16_51
108720,2021_05_02 16_17_51
108840,2021_05_02 16_19_51
108900,2021_05_02 16_20_51
109020,2021_05_02 16_22_51
109080,2021_05_02 16_23_51
109140,2021_05_02 16_24_51
109200,2021_05_02 16_25_51
109260,2021_05_02 16_26_51
109320,2021_05_02 16_27_51
109380,2021_05_02 16_28_51
109440,2021_05_02 16_29_51
109500,2021_05_02 16_31_20
109560,2021_05_02 16_32_20
109620,2021_05_02 16_33_20
109680,2021_05_02 16_34_20
